delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD
0.0,0.0,0.0,0.0
0.0,0.0,0.07290000000000063,-0.009789999999998855
0.0,0.0,-0.054750000000002075,0.11927000000000021
0.0,0.0,0.10272000000000148,0.002339999999996678
0.0,0.0,0.03943999999999903,-0.09448999999999685
0.0,0.0,0.001760000000000872,-0.022520000000000095
0.0,0.0,0.12109999999999843,0.03971999999999909
0.0,0.0,0.019899999999999807,0.020109999999998962
0.0,0.0,0.10140000000000171,0.09139000000000053
0.0,0.0,-0.09440999999999988,-0.054069999999999396
0.0,0.0,-0.061070000000000846,-0.09760999999999953
0.0,0.0,0.020360000000000156,-0.07667000000000002
0.0,0.0,-0.08516999999999797,0.13189999999999813
0.0,0.0,-0.062470000000001136,0.12565999999999988
0.0,0.0,0.25977999999999923,-0.0019700000000000273
0.0,0.0,0.1046200000000006,-0.1446499999999986
0.0,0.0,-0.3096800000000002,-0.14669999999999916
0.0,0.0,0.07089999999999819,0.15204999999999913
0.0,0.0,0.06725000000000136,-0.011749999999999261
0.0,0.0,-0.12366000000000099,-0.04688000000000159
0.0,0.0,0.10631000000000057,0.02721000000000018
0.0,0.0,-0.036839999999997985,-0.2447899999999983
0.0,0.0,0.02681999999999718,0.2032999999999987
0.0,0.0,0.03446000000000282,-0.0017899999999997362
0.0,0.0,-0.24651000000000067,-0.002480000000002036
0.0,0.0,0.024499999999999744,-0.15253999999999834
0.0,0.0,0.15221000000000018,0.01483999999999952
0.0,0.0,-0.06550999999999974,0.1451899999999995
0.0,0.0,0.09925999999999746,0.019930000000002224
0.0,0.0,0.0430400000000013,0.061360000000000525
0.0,0.0,-0.13438000000000017,0.05136999999999858
0.0,0.0,0.0652399999999993,-0.03340999999999994
0.0,0.0,-0.012480000000000047,-0.06530000000000058
0.0,0.0,0.009180000000000632,0.06891999999999854
0.0,0.0,-0.09894999999999854,-0.016519999999999868
0.0,0.0,-0.022580000000001377,0.0
0.0,0.0,0.06139999999999901,-0.04788999999999888
0.0,0.0,-0.04335999999999984,-0.10928999999999789
0.0,0.0,-0.0818199999999969,-0.09117000000000175
0.0,0.0,-0.06442000000000192,0.03632999999999953
0.0,0.0,0.03997000000000028,-0.11197999999999908
0.0,0.0,-0.1832799999999999,0.1125399999999992
0.0,0.0,-0.07073000000000107,-0.03125
0.0,0.0,0.24387000000000114,-0.06651000000000096
0.0,0.0,-0.13332000000000122,-0.024210000000000065
