delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD
0.0,0.0,0.0,0.0
-0.00017999999999995797,0.00034,-0.27006000000000085,-0.23343000000000202
-0.000140000000000029,0.0005500000000000019,0.704970000000003,0.4193099999999994
4.999999999999449e-05,-0.0007699999999999999,-1.0879200000000004,-0.12568999999999875
3.0000000000030003e-05,-0.0009400000000000033,0.13518999999999792,0.10259999999999891
0.00029999999999996696,-0.00012999999999999817,-0.08436000000000021,0.09754000000000218
-0.00040999999999996595,0.00025999999999999635,-0.10091999999999857,-0.014320000000001443
-0.00041000000000002146,0.0005000000000000004,0.04485000000000028,-0.020409999999998263
-2.999999999997449e-05,0.00034,0.30304999999999893,0.15217999999999776
-0.00021000000000004349,0.00034,-0.07079999999999842,-0.24213999999999913
-0.00019999999999997797,0.0003500000000000031,-0.07871000000000095,-0.34440000000000026
9.999999999998899e-05,-0.00023000000000000104,0.3567600000000013,0.5824299999999987
0.00010999999999999899,-0.00023000000000000104,0.029439999999997468,-0.19964999999999833
8.00000000000245e-05,-0.0006200000000000025,-0.20978999999999814,-0.3048700000000011
-0.00029000000000001247,-0.0002999999999999947,-0.049150000000000915,0.4996200000000002
-0.00036000000000002697,0.00016999999999999654,0.1835400000000007,-0.20201999999999742
-0.00035999999999997145,0.00041000000000000064,-0.03260000000000218,0.10764999999999958
-0.00017000000000000348,0.0006000000000000033,-0.0379999999999967,0.12321999999999989
-0.0005800000000000249,0.0005999999999999964,0.08602999999999739,-0.32498999999999967
-0.0005699999999999594,0.00068,0.15170000000000172,0.3524199999999986
0.00032999999999999696,0.0002699999999999994,-0.07789999999999964,-0.2758099999999999
9.999999999998899e-05,-1.9999999999999185e-05,-0.524910000000002,-0.2562400000000018
8.999999999997899e-05,-0.00034,0.25249000000000166,-0.09085999999999927
-0.00034000000000000696,-0.00023000000000000104,-0.1742100000000022,0.3498100000000015
-0.00020999999999998797,-0.0008200000000000013,0.15355000000000274,-0.1403400000000019
-0.00020999999999998797,-0.0009799999999999948,0.5765700000000002,0.11875000000000213
-0.00040000000000001146,-0.0006200000000000025,-0.6546800000000026,-0.33277999999999963
6.0000000000004494e-05,-0.0007199999999999984,-0.018329999999998847,0.4434199999999997
6.0000000000004494e-05,-0.000559999999999998,-0.1413000000000011,-0.42831999999999937
-0.00015999999999999348,-0.00010000000000000286,0.4700799999999994,0.5684299999999993
8.00000000000245e-05,0.0,0.06486000000000303,-0.14536999999999978
8.999999999997899e-05,0.00023000000000000104,-0.06418000000000035,-0.08219000000000065
1.0000000000010001e-05,0.0002500000000000002,0.5042299999999997,0.10720999999999847
0.00021999999999999797,0.0006299999999999986,-0.6495300000000022,0.09638999999999953
0.00021999999999999797,0.0007199999999999984,-0.16579999999999728,-0.2230599999999967
-0.00026999999999999247,-0.0003999999999999976,-0.3786500000000004,0.22949999999999804
-3.0000000000030003e-05,0.00010999999999999899,0.3294599999999974,-0.23828999999999922
-1.0000000000010001e-05,1.9999999999999185e-05,-0.06997999999999749,0.3068899999999992
0.00032000000000004247,0.00016000000000000042,0.24337999999999838,-0.5413099999999993
0.00025999999999998247,-0.00037000000000000227,0.028100000000002012,0.08473000000000042
0.00025999999999998247,-0.0005399999999999988,0.16188999999999965,0.2247899999999987
-0.00029999999999996696,-0.00012999999999999817,-0.16979000000000255,0.3456499999999991
0.00039999999999995595,-0.00021000000000000185,-0.5131499999999996,-0.5914900000000003
0.00039000000000000146,0.00010999999999999899,0.21093000000000117,0.47851
0.0006400000000000294,0.0032300000000000037,-6.701530000000002,-0.5861799999999988
0.012129999999999974,0.04269,-3.9889599999999987,-2.0422100000000007
0.012660000000000005,0.14456999999999998,-1.3488100000000003,0.5030400000000022
0.016979999999999995,0.07624000000000003,0.0,-5.151390000000001
0.015720000000000012,0.14299,0.0,-1.1221499999999995
0.0008900000000000019,0.03259999999999996,0.0,0.4574599999999993
-0.00042999999999998595,0.003180000000000016,0.0,0.5859800000000011
0.008409999999999973,-0.014869999999999994,0.0,2.29814
0.005260000000000042,-0.010000000000000009,0.0,-0.37979999999999947
-0.006390000000000007,-0.021799999999999986,0.0,1.5931800000000003
-0.006420000000000037,-0.022290000000000032,0.0,0.9969399999999986
-0.0047299999999999565,-0.01749999999999996,0.0,-0.026029999999998665
-0.005420000000000036,-0.018890000000000018,0.0,1.6828699999999976
-0.0012900000000000134,-0.016130000000000033,0.0,0.29598999999999975
-0.0010499999999999954,-0.01319999999999999,0.0,-0.5226299999999995
-0.0027499999999999747,-0.009929999999999994,0.0,0.0771000000000015
-0.0028900000000000037,-0.008969999999999978,0.0,-0.002760000000002094
-0.005840000000000012,-0.034030000000000005,0.0,0.18437000000000126
-0.006139999999999979,-0.014639999999999986,0.0,-0.5073299999999996
-0.0012199999999999989,-0.010610000000000008,0.0,0.0333699999999979
-0.0007800000000000029,-0.0036800000000000166,0.0,-0.020719999999997185
0.0012800000000000034,-0.003500000000000003,0.0,0.2676099999999977
-0.0004899999999999904,-0.0043099999999999805,0.0,-0.16130000000000067
-0.00035000000000001696,-0.003080000000000027,0.0,-0.7272599999999976
-0.0016100000000000003,-0.0025199999999999667,0.0,-0.08863000000000198
-0.0015399999999999858,-0.004269999999999996,0.0,0.07083000000000084
-0.0011800000000000144,-0.004090000000000038,0.0,-0.022970000000000823
0.0008199999999999874,0.0005100000000000104,0.0,0.02311000000000263
-0.00040000000000001146,-0.0026299999999999657,0.0,0.01262999999999792
-0.00033999999999995145,-0.0022200000000000553,0.0,0.11946999999999974
-0.00045000000000000595,-0.0014299999999999868,0.0,0.009260000000001156
-0.0007400000000000184,-0.0015699999999999603,0.0,-0.09728000000000137
-0.0006800000000000139,-0.0009500000000000064,0.0,0.03983000000000203
-0.0013299999999999979,-0.00021000000000004349,0.0,-0.349610000000002
9.00000000000345e-05,-0.0010099999999999554,0.0,0.18835999999999942
7.999999999996898e-05,-0.0009100000000000219,0.0,0.004650000000001597
-0.0005999999999999894,0.0006499999999999839,0.0,-0.5887299999999982
-0.0007500000000000284,-0.00013999999999997348,0.0,-0.4832300000000025
